YEAR_PRD,MONTH_PRD,SOURCE,PLANT,QTY
2007,OCT,Domestic Production,Erawan,1029
2007,OCT,Domestic Production,Nam phong,26
2007,OCT,Domestic Production,Pailin,466
2007,OCT,Domestic Production,Phu horm,75
2007,OCT,Domestic Production,Sirikit,47
2007,OCT,Domestic Production,Tan tawan,212
2007,OCT,Import,Yadana,501
2007,OCT,Import,Yetakun,459
2007,SEP,Domestic Production,Bongkot,644
2007,SEP,Domestic Production,Erawan,1080
2007,SEP,Domestic Production,Nam phong,26
2007,SEP,Domestic Production,Pailin,422
2007,SEP,Domestic Production,Phu horm,71
2007,SEP,Domestic Production,Sirikit,49
2007,SEP,Domestic Production,Tan tawan,211
2007,SEP,Import,Yadana,503
2007,SEP,Import,Yetakun,460
2008,APR,Domestic Production,Arthit,211
2008,APR,Domestic Production,Bongkot,662
2008,APR,Domestic Production,Erawan,1068
2008,APR,Domestic Production,JDA,49
2008,APR,Domestic Production,Nam phong,25
2008,APR,Domestic Production,Pailin,482
2008,APR,Domestic Production,Phu horm,103
2008,APR,Domestic Production,Sirikit,43
2008,APR,Domestic Production,Tan tawan,181
2008,APR,Import,Yadana,427
2008,APR,Import,Yetakun,263
2008,AUG,Domestic Production,Arthit,409
2008,AUG,Domestic Production,Bongkot,650
2008,AUG,Domestic Production,Erawan,1006
2008,AUG,Domestic Production,JDA,100
2008,AUG,Domestic Production,Nam phong,23
2008,AUG,Domestic Production,Pailin,457
2008,AUG,Domestic Production,Phu horm,98
2008,AUG,Domestic Production,Sirikit,42
2008,AUG,Domestic Production,Tan tawan,184
2008,AUG,Import,Yadana,459
2008,AUG,Import,Yetakun,427
2008,DEC,Domestic Production,Arthit,343
2008,DEC,Domestic Production,Bongkot,404
2008,DEC,Domestic Production,Erawan,859
2008,DEC,Domestic Production,JDA,443
2008,DEC,Domestic Production,Nam phong,21
2008,DEC,Domestic Production,Pailin,319
2008,DEC,Domestic Production,Phu horm,66
2008,DEC,Domestic Production,Sirikit,37
2008,DEC,Domestic Production,Tan tawan,167
2008,DEC,Import,Yadana,330
2008,DEC,Import,Yetakun,316
2008,FEB,Domestic Production,Bongkot,641
2008,FEB,Domestic Production,Erawan,1113
2008,FEB,Domestic Production,JDA,13
2008,FEB,Domestic Production,Nam phong,23
2008,FEB,Domestic Production,Pailin,439
2008,FEB,Domestic Production,Phu horm,70
2008,FEB,Domestic Production,Sirikit,40
2008,FEB,Domestic Production,Tan tawan,206
2008,FEB,Import,Yadana,485
2008,FEB,Import,Yetakun,442
2008,JAN,Domestic Production,Bongkot,626
2008,JAN,Domestic Production,Erawan,1109
2008,JAN,Domestic Production,JDA,24
2008,JAN,Domestic Production,Nam phong,23
2008,JAN,Domestic Production,Pailin,441
2008,JAN,Domestic Production,Phu horm,72
2008,JAN,Domestic Production,Sirikit,44
2008,JAN,Domestic Production,Tan tawan,208
2008,JAN,Import,Yadana,403
2008,JAN,Import,Yetakun,378
2008,JUL,Domestic Production,Arthit,377
2008,JUL,Domestic Production,Bongkot,630
2008,JUL,Domestic Production,Erawan,1083
2008,JUL,Domestic Production,JDA,82
2008,JUL,Domestic Production,Nam phong,23
2008,JUL,Domestic Production,Pailin,446
2008,JUL,Domestic Production,Phu horm,83
2008,JUL,Domestic Production,Sirikit,42
2008,JUL,Domestic Production,Tan tawan,178
2008,JUL,Import,Yadana,446
2008,JUL,Import,Yetakun,422
2008,JUN,Domestic Production,Arthit,421
2008,JUN,Domestic Production,Bongkot,659
2008,JUN,Domestic Production,Erawan,1000
2008,JUN,Domestic Production,JDA,110
2008,JUN,Domestic Production,Nam phong,24
2008,JUN,Domestic Production,Pailin,465
2008,JUN,Domestic Production,Phu horm,78
2008,JUN,Domestic Production,Sirikit,42
2008,JUN,Domestic Production,Tan tawan,191
2008,JUN,Import,Yadana,423
2008,JUN,Import,Yetakun,405
2008,MAR,Domestic Production,Arthit,13
2008,MAR,Domestic Production,Bongkot,662
2008,MAR,Domestic Production,Erawan,1111
2008,MAR,Domestic Production,JDA,52
2008,MAR,Domestic Production,Nam phong,26
2008,MAR,Domestic Production,Pailin,425
2008,MAR,Domestic Production,Phu horm,95
2008,MAR,Domestic Production,Sirikit,43
2008,MAR,Domestic Production,Tan tawan,183
2008,MAR,Import,Yadana,511
2008,MAR,Import,Yetakun,461
2008,MAY,Domestic Production,Arthit,425
2008,MAY,Domestic Production,Bongkot,648
2008,MAY,Domestic Production,Erawan,1046
2008,MAY,Domestic Production,JDA,94
2008,MAY,Domestic Production,Nam phong,24
2008,MAY,Domestic Production,Pailin,440
2008,MAY,Domestic Production,Phu horm,94
2008,MAY,Domestic Production,Sirikit,42
2008,MAY,Domestic Production,Tan tawan,187
2008,MAY,Import,Yadana,428
2008,MAY,Import,Yetakun,400
2008,NOV,Domestic Production,Arthit,217
2008,NOV,Domestic Production,Bongkot,469
2008,NOV,Domestic Production,Erawan,828
2008,NOV,Domestic Production,JDA,335
2008,NOV,Domestic Production,Nam phong,22
2008,NOV,Domestic Production,Pailin,371
2008,NOV,Domestic Production,Phu horm,79
2008,NOV,Domestic Production,Sirikit,38
2008,NOV,Domestic Production,Tan tawan,190
2008,NOV,Import,Yadana,379
2008,NOV,Import,Yetakun,359
2008,OCT,Domestic Production,Arthit,447
2008,OCT,Domestic Production,Bongkot,653
2008,OCT,Domestic Production,Erawan,855
2008,OCT,Domestic Production,JDA,100
2008,OCT,Domestic Production,Nam phong,23
2008,OCT,Domestic Production,Pailin,444
2008,OCT,Domestic Production,Phu horm,85
2008,OCT,Domestic Production,Sirikit,39
2008,OCT,Domestic Production,Tan tawan,190
2008,OCT,Import,Yadana,442
2008,OCT,Import,Yetakun,413
2008,SEP,Domestic Production,Arthit,463
2008,SEP,Domestic Production,Bongkot,538
2008,SEP,Domestic Production,Erawan,991
2008,SEP,Domestic Production,JDA,102
2008,SEP,Domestic Production,Nam phong,23
2008,SEP,Domestic Production,Pailin,450
2008,SEP,Domestic Production,Phu horm,98
2008,SEP,Domestic Production,Sirikit,38
2008,SEP,Domestic Production,Tan tawan,154
2008,SEP,Import,Yadana,474
2008,SEP,Import,Yetakun,439
2009,APR,Domestic Production,Arthit,353
2009,APR,Domestic Production,Bongkot,532
2009,APR,Domestic Production,Erawan,742
2009,APR,Domestic Production,JDA,412
2009,APR,Domestic Production,Lanta,2
2009,APR,Domestic Production,Nam phong,24
2009,APR,Domestic Production,Oths.,7
2009,APR,Domestic Production,Pailin,419
2009,APR,Domestic Production,Phu horm,94
2009,APR,Domestic Production,Sirikit,27
2009,APR,Domestic Production,Tan tawan,189
2009,APR,Import,Yadana,398
2009,APR,Import,Yetakun,400
2009,AUG,Domestic Production,Arthit,416
2009,AUG,Domestic Production,Bongkot,570
2009,AUG,Domestic Production,Erawan,806
2009,AUG,Domestic Production,JDA,313
2009,AUG,Domestic Production,Lanta,1
2009,AUG,Domestic Production,Nam phong,23
2009,AUG,Domestic Production,Oths.,4
2009,AUG,Domestic Production,Pailin,451
2009,AUG,Domestic Production,Phu horm,92
2009,AUG,Domestic Production,Sirikit,63
2009,AUG,Domestic Production,Tan tawan,196
2009,AUG,Import,Yadana,484
2009,AUG,Import,Yetakun,460
2009,DEC,Domestic Production,Arthit,524
2009,DEC,Domestic Production,Bongkot,569
2009,DEC,Domestic Production,Erawan,899
2009,DEC,Domestic Production,JDA,510
2009,DEC,Domestic Production,Lanta,3
2009,DEC,Domestic Production,Nam phong,20
2009,DEC,Domestic Production,Oths.,2
2009,DEC,Domestic Production,Pailin,376
2009,DEC,Domestic Production,Phu horm,84
2009,DEC,Domestic Production,Sirikit,65
2009,DEC,Domestic Production,Tan tawan,179
2009,DEC,Domestic Production,Yoong thong,3
2009,DEC,Import,Yadana,317
2009,DEC,Import,Yetakun,305
2009,FEB,Domestic Production,Arthit,374
2009,FEB,Domestic Production,Bongkot,417
2009,FEB,Domestic Production,Erawan,857
2009,FEB,Domestic Production,JDA,417
2009,FEB,Domestic Production,Nam phong,16
2009,FEB,Domestic Production,Pailin,409
2009,FEB,Domestic Production,Phu horm,43
2009,FEB,Domestic Production,Sirikit,37
2009,FEB,Domestic Production,Tan tawan,184
2009,FEB,Import,Yadana,375
2009,FEB,Import,Yetakun,377
2009,JAN,Domestic Production,Arthit,373
2009,JAN,Domestic Production,Bongkot,505
2009,JAN,Domestic Production,Erawan,926
2009,JAN,Domestic Production,JDA,422
2009,JAN,Domestic Production,Nam phong,16
2009,JAN,Domestic Production,Pailin,371
2009,JAN,Domestic Production,Phu horm,44
2009,JAN,Domestic Production,Sirikit,37
2009,JAN,Domestic Production,Tan tawan,187
2009,JAN,Import,Yadana,166
2009,JAN,Import,Yetakun,157
2009,JUL,Domestic Production,Arthit,390
2009,JUL,Domestic Production,Bongkot,590
2009,JUL,Domestic Production,Erawan,689
2009,JUL,Domestic Production,JDA,426
2009,JUL,Domestic Production,Lanta,3
2009,JUL,Domestic Production,Nam phong,23
2009,JUL,Domestic Production,Oths.,6
2009,JUL,Domestic Production,Pailin,425
2009,JUL,Domestic Production,Phu horm,92
2009,JUL,Domestic Production,Sirikit,64
2009,JUL,Domestic Production,Tan tawan,190
2009,JUL,Import,Yadana,445
2009,JUL,Import,Yetakun,416
2009,JUN,Domestic Production,Arthit,431
2009,JUN,Domestic Production,Bongkot,493
2009,JUN,Domestic Production,Erawan,807
2009,JUN,Domestic Production,JDA,451
2009,JUN,Domestic Production,Lanta,2
2009,JUN,Domestic Production,Nam phong,23
2009,JUN,Domestic Production,Oths.,7
2009,JUN,Domestic Production,Pailin,458
2009,JUN,Domestic Production,Phu horm,96
2009,JUN,Domestic Production,Sirikit,65
2009,JUN,Domestic Production,Tan tawan,191
2009,JUN,Import,Yadana,477
2009,JUN,Import,Yetakun,451
2009,MAR,Domestic Production,Arthit,415
2009,MAR,Domestic Production,Bongkot,526
2009,MAR,Domestic Production,Erawan,957
2009,MAR,Domestic Production,JDA,443
2009,MAR,Domestic Production,Nam phong,16
2009,MAR,Domestic Production,Pailin,418
2009,MAR,Domestic Production,Phu horm,44
2009,MAR,Domestic Production,Sirikit,28
2009,MAR,Domestic Production,Tan tawan,192
2009,MAR,Import,Yadana,331
2009,MAR,Import,Yetakun,336
2009,MAY,Domestic Production,Arthit,408
2009,MAY,Domestic Production,Bongkot,648
2009,MAY,Domestic Production,Erawan,803
2009,MAY,Domestic Production,JDA,455
2009,MAY,Domestic Production,Lanta,2
2009,MAY,Domestic Production,Nam phong,23
2009,MAY,Domestic Production,Oths.,8
2009,MAY,Domestic Production,Pailin,449
2009,MAY,Domestic Production,Phu horm,97
2009,MAY,Domestic Production,Sirikit,64
2009,MAY,Domestic Production,Tan tawan,189
2009,MAY,Import,Yadana,462
2009,MAY,Import,Yetakun,440
2009,NOV,Domestic Production,Arthit,507
2009,NOV,Domestic Production,Bongkot,552
2009,NOV,Domestic Production,Erawan,825
2009,NOV,Domestic Production,JDA,482
2009,NOV,Domestic Production,Lanta,2
2009,NOV,Domestic Production,Nam phong,17
2009,NOV,Domestic Production,Oths.,3
2009,NOV,Domestic Production,Pailin,372
2009,NOV,Domestic Production,Phu horm,78
2009,NOV,Domestic Production,Sirikit,64
2009,NOV,Domestic Production,Tan tawan,192
2009,NOV,Domestic Production,Yoong thong,5
2009,NOV,Import,Yadana,479
2009,NOV,Import,Yetakun,464
2009,OCT,Domestic Production,Arthit,475
2009,OCT,Domestic Production,Bongkot,435
2009,OCT,Domestic Production,Erawan,871
2009,OCT,Domestic Production,JDA,466
2009,OCT,Domestic Production,Lanta,1
2009,OCT,Domestic Production,Nam phong,18
2009,OCT,Domestic Production,Oths.,2
2009,OCT,Domestic Production,Pailin,423
2009,OCT,Domestic Production,Phu horm,102
2009,OCT,Domestic Production,Sirikit,63
2009,OCT,Domestic Production,Tan tawan,158
2009,OCT,Domestic Production,Yoong thong,3
2009,OCT,Import,Yadana,505
2009,OCT,Import,Yetakun,469
2009,SEP,Domestic Production,Arthit,340
2009,SEP,Domestic Production,Bongkot,637
2009,SEP,Domestic Production,Erawan,761
2009,SEP,Domestic Production,JDA,495
2009,SEP,Domestic Production,Lanta,1
2009,SEP,Domestic Production,Nam phong,19
2009,SEP,Domestic Production,Oths.,2
2009,SEP,Domestic Production,Pailin,436
2009,SEP,Domestic Production,Phu horm,100
2009,SEP,Domestic Production,Sirikit,65
2009,SEP,Domestic Production,Tan tawan,184
2009,SEP,Import,Yadana,471
2009,SEP,Import,Yetakun,462
2010,APR,Domestic Production,Arthit,448
2010,APR,Domestic Production,Bongkot,573
2010,APR,Domestic Production,Erawan,888
2010,APR,Domestic Production,JDA,698
2010,APR,Domestic Production,Lanta,1
2010,APR,Domestic Production,Nam phong,19
2010,APR,Domestic Production,Oths.,3
2010,APR,Domestic Production,Pailin,399
2010,APR,Domestic Production,Phu horm,87
2010,APR,Domestic Production,Sirikit,65
2010,APR,Domestic Production,Tan tawan,192
2010,APR,Domestic Production,Yoong thong,4
2010,APR,Import,Yadana,467
2010,APR,Import,Yetakun,436
2010,AUG,Domestic Production,Arthit,419
2010,AUG,Domestic Production,Bongkot,639
2010,AUG,Domestic Production,Erawan,1044
2010,AUG,Domestic Production,JDA,666
2010,AUG,Domestic Production,Lanta,6
2010,AUG,Domestic Production,Nam phong,20
2010,AUG,Domestic Production,Oths.,4
2010,AUG,Domestic Production,Pailin,448
2010,AUG,Domestic Production,Phu horm,79
2010,AUG,Domestic Production,Sirikit,62
2010,AUG,Domestic Production,Tan tawan,168
2010,AUG,Domestic Production,Yoong thong,8
2010,AUG,Import,Yadana,429
2010,AUG,Import,Yetakun,420
2010,DEC,Domestic Production,Arthit,523
2010,DEC,Domestic Production,Bongkot,627
2010,DEC,Domestic Production,Erawan,950
2010,DEC,Domestic Production,JDA,672
2010,DEC,Domestic Production,Lanta,4
2010,DEC,Domestic Production,Nam phong,17
2010,DEC,Domestic Production,Oths.,12
2010,DEC,Domestic Production,Pailin,414
2010,DEC,Domestic Production,Phu horm,97
2010,DEC,Domestic Production,Sirikit,65
2010,DEC,Domestic Production,Tan tawan,174
2010,DEC,Domestic Production,Yoong thong,7
2010,DEC,Import,Yadana,411
2010,DEC,Import,Yetakun,411
2010,FEB,Domestic Production,Arthit,545
2010,FEB,Domestic Production,Bongkot,528
2010,FEB,Domestic Production,Erawan,837
2010,FEB,Domestic Production,JDA,537
2010,FEB,Domestic Production,Lanta,2
2010,FEB,Domestic Production,Nam phong,17
2010,FEB,Domestic Production,Oths.,2
2010,FEB,Domestic Production,Pailin,464
2010,FEB,Domestic Production,Phu horm,72
2010,FEB,Domestic Production,Sirikit,63
2010,FEB,Domestic Production,Tan tawan,194
2010,FEB,Domestic Production,Yoong thong,6
2010,FEB,Import,Yadana,512
2010,FEB,Import,Yetakun,466
2010,JAN,Domestic Production,Arthit,458
2010,JAN,Domestic Production,Bongkot,604
2010,JAN,Domestic Production,Erawan,888
2010,JAN,Domestic Production,JDA,444
2010,JAN,Domestic Production,Lanta,2
2010,JAN,Domestic Production,Nam phong,13
2010,JAN,Domestic Production,Oths.,2
2010,JAN,Domestic Production,Pailin,438
2010,JAN,Domestic Production,Phu horm,81
2010,JAN,Domestic Production,Sirikit,64
2010,JAN,Domestic Production,Tan tawan,194
2010,JAN,Domestic Production,Yoong thong,3
2010,JAN,Import,Yadana,390
2010,JAN,Import,Yetakun,374
2010,JUL,Domestic Production,Arthit,450
2010,JUL,Domestic Production,Bongkot,623
2010,JUL,Domestic Production,Erawan,1030
2010,JUL,Domestic Production,JDA,541
2010,JUL,Domestic Production,Lanta,5
2010,JUL,Domestic Production,Nam phong,17
2010,JUL,Domestic Production,Oths.,4
2010,JUL,Domestic Production,Pailin,433
2010,JUL,Domestic Production,Phu horm,82
2010,JUL,Domestic Production,Sirikit,63
2010,JUL,Domestic Production,Tan tawan,179
2010,JUL,Domestic Production,Yoong thong,4
2010,JUL,Import,Yadana,459
2010,JUL,Import,Yetakun,443
2010,JUN,Domestic Production,Arthit,522
2010,JUN,Domestic Production,Bongkot,621
2010,JUN,Domestic Production,Erawan,1074
2010,JUN,Domestic Production,JDA,708
2010,JUN,Domestic Production,Lanta,3
2010,JUN,Domestic Production,Nam phong,17
2010,JUN,Domestic Production,Oths.,3
2010,JUN,Domestic Production,Pailin,394
2010,JUN,Domestic Production,Phu horm,79
2010,JUN,Domestic Production,Sirikit,64
2010,JUN,Domestic Production,Tan tawan,190
2010,JUN,Domestic Production,Yoong thong,2
2010,JUN,Import,Yadana,429
2010,JUN,Import,Yetakun,440
2010,MAR,Domestic Production,Arthit,579
2010,MAR,Domestic Production,Bongkot,629
2010,MAR,Domestic Production,Erawan,950
2010,MAR,Domestic Production,JDA,619
2010,MAR,Domestic Production,Lanta,2
2010,MAR,Domestic Production,Nam phong,20
2010,MAR,Domestic Production,Oths.,2
2010,MAR,Domestic Production,Pailin,467
2010,MAR,Domestic Production,Phu horm,104
2010,MAR,Domestic Production,Sirikit,63
2010,MAR,Domestic Production,Tan tawan,196
2010,MAR,Domestic Production,Yoong thong,5
2010,MAR,Import,Yadana,353
2010,MAR,Import,Yetakun,322
2010,MAY,Domestic Production,Arthit,501
2010,MAY,Domestic Production,Bongkot,540
2010,MAY,Domestic Production,Erawan,964
2010,MAY,Domestic Production,JDA,688
2010,MAY,Domestic Production,Lanta,2
2010,MAY,Domestic Production,Nam phong,20
2010,MAY,Domestic Production,Oths.,3
2010,MAY,Domestic Production,Pailin,399
2010,MAY,Domestic Production,Phu horm,100
2010,MAY,Domestic Production,Sirikit,62
2010,MAY,Domestic Production,Tan tawan,176
2010,MAY,Domestic Production,Yoong thong,3
2010,MAY,Import,Yadana,476
2010,MAY,Import,Yetakun,457
2010,NOV,Domestic Production,Arthit,531
2010,NOV,Domestic Production,Bongkot,600
2010,NOV,Domestic Production,Erawan,1019
2010,NOV,Domestic Production,JDA,688
2010,NOV,Domestic Production,Lanta,5
2010,NOV,Domestic Production,Nam phong,18
2010,NOV,Domestic Production,Oths.,6
2010,NOV,Domestic Production,Pailin,399
2010,NOV,Domestic Production,Phu horm,99
2010,NOV,Domestic Production,Sirikit,65
2010,NOV,Domestic Production,Tan tawan,181
2010,NOV,Domestic Production,Yoong thong,8
2010,NOV,Import,Yadana,395
2010,NOV,Import,Yetakun,394
2010,OCT,Domestic Production,Arthit,524
2010,OCT,Domestic Production,Bongkot,623
2010,OCT,Domestic Production,Erawan,964
2010,OCT,Domestic Production,JDA,748
2010,OCT,Domestic Production,Lanta,5
2010,OCT,Domestic Production,Nam phong,18
2010,OCT,Domestic Production,Oths.,5
2010,OCT,Domestic Production,Pailin,449
2010,OCT,Domestic Production,Phu horm,83
2010,OCT,Domestic Production,Sirikit,57
2010,OCT,Domestic Production,Tan tawan,183
2010,OCT,Domestic Production,Yoong thong,9
2010,OCT,Import,Yadana,424
2010,OCT,Import,Yetakun,423
2010,SEP,Domestic Production,Arthit,516
2010,SEP,Domestic Production,Bongkot,539
2010,SEP,Domestic Production,Erawan,1024
2010,SEP,Domestic Production,JDA,713
2010,SEP,Domestic Production,Lanta,6
2010,SEP,Domestic Production,Nam phong,20
2010,SEP,Domestic Production,Oths.,4
2010,SEP,Domestic Production,Pailin,454
2010,SEP,Domestic Production,Phu horm,77
2010,SEP,Domestic Production,Sirikit,62
2010,SEP,Domestic Production,Tan tawan,177
2010,SEP,Domestic Production,Yoong thong,11
2010,SEP,Import,Yadana,474
2010,SEP,Import,Yetakun,447
2011,APR,Domestic Production,Arthit,417
2011,APR,Domestic Production,Bongkot,637
2011,APR,Domestic Production,Erawan,984
2011,APR,Domestic Production,JDA,744
2011,APR,Domestic Production,Lanta,6
2011,APR,Domestic Production,Nam phong,14
2011,APR,Domestic Production,Oths.,9
2011,APR,Domestic Production,Pailin,476
2011,APR,Domestic Production,Phu horm,101
2011,APR,Domestic Production,Sirikit,33
2011,APR,Domestic Production,Tan tawan,237
2011,APR,Domestic Production,Yoong thong,12
2011,APR,Import,Yadana,448
2011,APR,Import,Yetakun,419
2011,AUG,Domestic Production,Arthit,339
2011,AUG,Domestic Production,Bongkot,544
2011,AUG,Domestic Production,Erawan,901
2011,AUG,Domestic Production,JDA,776
2011,AUG,Domestic Production,Lanta,4
2011,AUG,Domestic Production,Nam phong,16
2011,AUG,Domestic Production,Oths.,5
2011,AUG,Domestic Production,Pailin,415
2011,AUG,Domestic Production,Phu horm,100
2011,AUG,Domestic Production,Sirikit,37
2011,AUG,Domestic Production,Tan tawan,253
2011,AUG,Domestic Production,Yoong thong,11
2011,AUG,Import,LNG ,297
2011,AUG,Import,Yadana,486
2011,AUG,Import,Yetakun,445
2011,DEC,Domestic Production,Arthit,259
2011,DEC,Domestic Production,Bongkot,584
2011,DEC,Domestic Production,Erawan,1307
2011,DEC,Domestic Production,JDA,732
2011,DEC,Domestic Production,Lanta,5
2011,DEC,Domestic Production,Nam phong,12
2011,DEC,Domestic Production,Oths.,6
2011,DEC,Domestic Production,Pailin,394
2011,DEC,Domestic Production,Phu horm,54
2011,DEC,Domestic Production,Sirikit,38
2011,DEC,Domestic Production,Tan tawan,256
2011,DEC,Domestic Production,Yoong thong,13
2011,DEC,Import,Yadana,304
2011,DEC,Import,Yetakun,316
2011,FEB,Domestic Production,Arthit,523
2011,FEB,Domestic Production,Bongkot,634
2011,FEB,Domestic Production,Erawan,969
2011,FEB,Domestic Production,JDA,704
2011,FEB,Domestic Production,Lanta,5
2011,FEB,Domestic Production,Nam phong,17
2011,FEB,Domestic Production,Oths.,59
2011,FEB,Domestic Production,Pailin,483
2011,FEB,Domestic Production,Phu horm,89
2011,FEB,Domestic Production,Sirikit,56
2011,FEB,Domestic Production,Tan tawan,209
2011,FEB,Domestic Production,Yoong thong,11
2011,FEB,Import,Yadana,394
2011,FEB,Import,Yetakun,397
2011,JAN,Domestic Production,Arthit,525
2011,JAN,Domestic Production,Bongkot,585
2011,JAN,Domestic Production,Erawan,970
2011,JAN,Domestic Production,JDA,706
2011,JAN,Domestic Production,Lanta,6
2011,JAN,Domestic Production,Nam phong,18
2011,JAN,Domestic Production,Oths.,6
2011,JAN,Domestic Production,Pailin,463
2011,JAN,Domestic Production,Phu horm,87
2011,JAN,Domestic Production,Sirikit,71
2011,JAN,Domestic Production,Tan tawan,230
2011,JAN,Domestic Production,Yoong thong,9
2011,JAN,Import,Yadana,312
2011,JAN,Import,Yetakun,309
2011,JUL,Domestic Production,Arthit,379
2011,JUL,Domestic Production,Bongkot,617
2011,JUL,Domestic Production,Erawan,610
2011,JUL,Domestic Production,JDA,774
2011,JUL,Domestic Production,Lanta,5
2011,JUL,Domestic Production,Nam phong,18
2011,JUL,Domestic Production,Oths.,5
2011,JUL,Domestic Production,Pailin,402
2011,JUL,Domestic Production,Phu horm,97
2011,JUL,Domestic Production,Sirikit,38
2011,JUL,Domestic Production,Tan tawan,265
2011,JUL,Domestic Production,Yoong thong,8
2011,JUL,Import,LNG ,212
2011,JUL,Import,Yadana,506
2011,JUL,Import,Yetakun,459
2011,JUN,Domestic Production,Arthit,461
2011,JUN,Domestic Production,Bongkot,635
2011,JUN,Domestic Production,Erawan,842
2011,JUN,Domestic Production,JDA,872
2011,JUN,Domestic Production,Lanta,5
2011,JUN,Domestic Production,Nam phong,18
2011,JUN,Domestic Production,Oths.,9
2011,JUN,Domestic Production,Pailin,379
2011,JUN,Domestic Production,Phu horm,110
2011,JUN,Domestic Production,Sirikit,40
2011,JUN,Domestic Production,Tan tawan,268
2011,JUN,Domestic Production,Yoong thong,12
2011,JUN,Import,LNG ,242
2011,JUN,Import,Yadana,507
2011,JUN,Import,Yetakun,445
2011,MAR,Domestic Production,Arthit,523
2011,MAR,Domestic Production,Bongkot,646
2011,MAR,Domestic Production,Erawan,1014
2011,MAR,Domestic Production,JDA,799
2011,MAR,Domestic Production,Lanta,6
2011,MAR,Domestic Production,Nam phong,18
2011,MAR,Domestic Production,Oths.,7
2011,MAR,Domestic Production,Pailin,460
2011,MAR,Domestic Production,Phu horm,92
2011,MAR,Domestic Production,Sirikit,63
2011,MAR,Domestic Production,Tan tawan,238
2011,MAR,Domestic Production,Yoong thong,19
2011,MAR,Import,Yadana,426
2011,MAR,Import,Yetakun,411
2011,MAY,Domestic Production,Arthit,480
2011,MAY,Domestic Production,Bongkot,650
2011,MAY,Domestic Production,Erawan,1009
2011,MAY,Domestic Production,JDA,810
2011,MAY,Domestic Production,Lanta,6
2011,MAY,Domestic Production,Nam phong,19
2011,MAY,Domestic Production,Oths.,10
2011,MAY,Domestic Production,Pailin,457
2011,MAY,Domestic Production,Phu horm,108
2011,MAY,Domestic Production,Sirikit,39
2011,MAY,Domestic Production,Tan tawan,181
2011,MAY,Domestic Production,Yoong thong,16
2011,MAY,Import,LNG ,94
2011,MAY,Import,Yadana,499
2011,MAY,Import,Yetakun,452
2011,NOV,Domestic Production,Arthit,302
2011,NOV,Domestic Production,Bongkot,490
2011,NOV,Domestic Production,Erawan,1192
2011,NOV,Domestic Production,JDA,705
2011,NOV,Domestic Production,Lanta,5
2011,NOV,Domestic Production,Nam phong,12
2011,NOV,Domestic Production,Oths.,7
2011,NOV,Domestic Production,Pailin,362
2011,NOV,Domestic Production,Phu horm,51
2011,NOV,Domestic Production,Sirikit,38
2011,NOV,Domestic Production,Tan tawan,268
2011,NOV,Domestic Production,Yoong thong,12
2011,NOV,Import,LNG ,104
2011,NOV,Import,Yadana,358
2011,NOV,Import,Yetakun,374
2011,OCT,Domestic Production,Arthit,337
2011,OCT,Domestic Production,Bongkot,598
2011,OCT,Domestic Production,Erawan,912
2011,OCT,Domestic Production,JDA,675
2011,OCT,Domestic Production,Lanta,8
2011,OCT,Domestic Production,Nam phong,13
2011,OCT,Domestic Production,Oths.,4
2011,OCT,Domestic Production,Pailin,402
2011,OCT,Domestic Production,Phu horm,53
2011,OCT,Domestic Production,Sirikit,34
2011,OCT,Domestic Production,Tan tawan,227
2011,OCT,Domestic Production,Yoong thong,15
2011,OCT,Import,LNG ,97
2011,OCT,Import,Yadana,372
2011,OCT,Import,Yetakun,362
2011,SEP,Domestic Production,Arthit,344
2011,SEP,Domestic Production,Bongkot,651
2011,SEP,Domestic Production,Erawan,954
2011,SEP,Domestic Production,JDA,802
2011,SEP,Domestic Production,Lanta,13
2011,SEP,Domestic Production,Nam phong,13
2011,SEP,Domestic Production,Oths.,3
2011,SEP,Domestic Production,Pailin,403
2011,SEP,Domestic Production,Phu horm,61
2011,SEP,Domestic Production,Sirikit,35
2011,SEP,Domestic Production,Tan tawan,209
2011,SEP,Domestic Production,Yoong thong,20
2011,SEP,Import,LNG ,119
2011,SEP,Import,Yadana,505
2011,SEP,Import,Yetakun,458
2012,APR,Domestic Production,Arthit,287
2012,APR,Domestic Production,Bongkot,719
2012,APR,Domestic Production,Erawan,1367
2012,APR,Domestic Production,JDA,761
2012,APR,Domestic Production,Lanta,1
2012,APR,Domestic Production,Nam phong,12
2012,APR,Domestic Production,Oths.,1
2012,APR,Domestic Production,Pailin,436
2012,APR,Domestic Production,Phu horm,79
2012,APR,Domestic Production,Sirikit,43
2012,APR,Domestic Production,Tan tawan,147
2012,APR,Domestic Production,Yoong thong,12
2012,APR,Import,Yadana,294
2012,APR,Import,Yetakun,276
2012,AUG,Domestic Production,Arthit,271
2012,AUG,Domestic Production,Bongkot,1123
2012,AUG,Domestic Production,Erawan,1244
2012,AUG,Domestic Production,JDA,655
2012,AUG,Domestic Production,Lanta,1
2012,AUG,Domestic Production,Nam phong,15
2012,AUG,Domestic Production,Oths.,1
2012,AUG,Domestic Production,Pailin,445
2012,AUG,Domestic Production,Phu horm,90
2012,AUG,Domestic Production,Sirikit,46
2012,AUG,Domestic Production,Tan tawan,139
2012,AUG,Domestic Production,Yoong thong,7
2012,AUG,Import,LNG ,100
